,Name,Genre,Year,reviews,min_rating,avr_rating,max_rating
2352,"Big Chill, The ",Comedy|Drama,1983,838.0,1.0,3.8747016706443915,5.0
2353,Enemy of the State ,Action|Thriller,1998,988.0,1.0,3.687246963562753,5.0
2354,"Rugrats Movie, The ",Animation|Children's|Comedy,1998,141.0,1.0,2.780141843971631,5.0
2355,"Bug's Life, A ",Animation|Children's|Comedy,1998,1703.0,1.0,3.854374633000587,5.0
2356,Celebrity ,Comedy,1998,96.0,1.0,2.8958333333333335,5.0
2357,Central Station (Central do Brasil) ,Drama,1998,215.0,1.0,4.283720930232558,5.0
2358,Savior ,Drama,1998,4.0,3.0,4.0,5.0
2359,Waking Ned Devine ,Comedy,1998,703.0,1.0,3.879089615931721,5.0
2360,"Celebration, The  ",Drama,1998,117.0,1.0,4.3076923076923075,5.0
2361,Pink Flamingos ,Comedy,1972,158.0,1.0,3.240506329113924,5.0
2362,Glen or Glenda ,Drama,1953,53.0,1.0,2.849056603773585,5.0
2363,Godzilla  ,Action|Sci-Fi,1954,301.0,1.0,3.318936877076412,5.0
2364,Godzilla  ,Action|Sci-Fi,1984,121.0,1.0,2.7768595041322315,5.0
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) ,Action|Sci-Fi,1962,136.0,1.0,2.7720588235294117,5.0
2366,King Kong ,Action|Adventure|Horror,1933,756.0,1.0,3.6560846560846563,5.0
2367,King Kong ,Action|Adventure|Horror,1976,309.0,1.0,2.7572815533980584,5.0
2368,King Kong Lives ,Action|Adventure|Horror,1986,58.0,1.0,1.6896551724137931,5.0
2369,Desperately Seeking Susan ,Comedy|Romance,1985,840.0,1.0,2.954761904761905,5.0
2370,"Emerald Forest, The ",Action|Adventure|Drama,1985,142.0,1.0,3.5140845070422535,5.0
2371,Fletch ,Comedy,1985,599.0,1.0,3.5943238731218696,5.0
2372,Fletch Lives ,Comedy,1989,238.0,1.0,2.966386554621849,5.0
2373,Red Sonja ,Action|Adventure,1985,189.0,1.0,2.4814814814814814,5.0
2374,Gung Ho ,Comedy|Drama,1986,244.0,1.0,2.930327868852459,5.0
2375,"Money Pit, The ",Comedy,1986,418.0,1.0,2.8923444976076556,5.0
2376,"View to a Kill, A ",Action,1985,325.0,1.0,3.267692307692308,5.0
2377,Lifeforce ,Horror|Sci-Fi,1985,183.0,1.0,2.9453551912568305,5.0
2378,Police Academy ,Comedy,1984,413.0,1.0,2.997578692493947,5.0
2379,Police Academy 2: Their First Assignment ,Comedy,1985,225.0,1.0,2.3866666666666667,5.0
2380,Police Academy 3: Back in Training ,Comedy,1986,196.0,1.0,2.0306122448979593,5.0
2381,Police Academy 4: Citizens on Patrol ,Comedy,1987,174.0,1.0,1.9137931034482758,5.0
2382,Police Academy 5: Assignment: Miami Beach ,Comedy,1988,150.0,1.0,1.7666666666666666,5.0
2383,Police Academy 6: City Under Siege ,Comedy,1989,149.0,1.0,1.657718120805369,5.0
2384,Babe: Pig in the City ,Children's|Comedy,1998,523.0,1.0,3.2906309751434035,5.0
2385,Home Fries ,Comedy|Romance,1998,146.0,1.0,2.5753424657534247,5.0
2386,Jerry Springer: Ringmaster ,Drama,1998,59.0,1.0,1.9661016949152543,5.0
2387,Very Bad Things ,Comedy|Crime,1998,217.0,1.0,2.774193548387097,5.0
2388,Steam: The Turkish Bath  ,Drama|Romance,1997,15.0,1.0,3.466666666666667,5.0
2389,Psycho ,Crime|Horror|Thriller,1998,264.0,1.0,2.6515151515151514,5.0
2390,Little Voice ,Comedy,1998,330.0,1.0,3.690909090909091,5.0
2391,"Simple Plan, A ",Crime|Thriller,1998,745.0,1.0,3.751677852348993,5.0
2392,Jack Frost ,Comedy|Drama,1998,205.0,1.0,2.234146341463415,5.0
2393,Star Trek: Insurrection ,Action|Sci-Fi,1998,807.0,1.0,3.34820322180917,5.0
2394,"Prince of Egypt, The ",Animation|Musical,1998,579.0,1.0,3.5716753022452505,5.0
2395,Rushmore ,Comedy,1998,1220.0,1.0,3.8409836065573773,5.0
2396,Shakespeare in Love ,Comedy|Romance,1998,2369.0,1.0,4.127479949345715,5.0
2397,Mass Appeal ,Drama,1984,23.0,2.0,3.3043478260869565,4.0
2398,Miracle on 34th Street ,Drama,1947,380.0,1.0,3.960526315789474,5.0
2399,Santa Claus: The Movie ,Adventure|Children's|Fantasy,1985,223.0,1.0,2.6681614349775784,5.0
2400,Prancer ,Children's|Drama,1989,43.0,1.0,2.86046511627907,5.0
2401,Pale Rider ,Western,1985,312.0,1.0,3.769230769230769,5.0
2402,Rambo: First Blood Part II ,Action|War,1985,401.0,1.0,2.825436408977556,5.0
2403,First Blood ,Action,1982,397.0,1.0,3.5717884130982367,5.0
2404,Rambo III ,Action|War,1988,301.0,1.0,2.3421926910299002,5.0
2405,"Jewel of the Nile, The ",Action|Adventure|Comedy|Romance,1985,673.0,1.0,3.163447251114413,5.0
2406,Romancing the Stone ,Action|Adventure|Comedy|Romance,1984,1345.0,1.0,3.6892193308550185,5.0
2407,Cocoon ,Comedy|Sci-Fi,1985,1006.0,1.0,3.5377733598409544,5.0
2408,Cocoon: The Return ,Comedy|Sci-Fi,1988,259.0,1.0,2.528957528957529,5.0
2409,Rocky II ,Action|Drama,1979,445.0,1.0,3.1775280898876406,5.0
2410,Rocky III ,Action|Drama,1982,401.0,1.0,2.8753117206982544,5.0
2411,Rocky IV ,Action|Drama,1985,375.0,1.0,2.6453333333333333,5.0
2412,Rocky V ,Action|Drama,1990,274.0,1.0,2.102189781021898,5.0
2413,Clue ,Comedy|Mystery,1985,443.0,1.0,3.2483069977426635,5.0
2414,Young Sherlock Holmes ,Action|Adventure|Mystery,1985,379.0,1.0,3.390501319261214,5.0
2415,Violets Are Blue... ,Drama|Romance,1986,15.0,1.0,2.8,4.0
2416,Back to School ,Comedy,1986,354.0,1.0,3.1497175141242937,5.0
2417,Heartburn ,Comedy|Drama,1986,74.0,1.0,2.945945945945946,5.0
2418,Nothing in Common ,Comedy,1986,110.0,1.0,3.0727272727272728,5.0
2419,Extremities ,Drama|Thriller,1986,69.0,1.0,3.2028985507246377,5.0
2420,"Karate Kid, The ",Drama,1984,493.0,1.0,3.417849898580122,5.0
2421,"Karate Kid, Part II, The ",Action|Adventure|Drama,1986,477.0,1.0,2.6771488469601676,5.0
2422,"Karate Kid III, The ",Action|Adventure|Drama,1989,286.0,1.0,2.1223776223776225,5.0
2423,Christmas Vacation ,Comedy,1989,515.0,1.0,3.588349514563107,5.0
2424,You've Got Mail ,Comedy|Romance,1998,838.0,1.0,3.380668257756563,5.0
2425,"General, The ",Crime,1998,58.0,1.0,3.6206896551724137,5.0
2426,"Theory of Flight, The ",Comedy|Drama|Romance,1998,27.0,1.0,2.962962962962963,5.0
2427,"Thin Red Line, The ",Action|Drama|War,1998,803.0,1.0,3.398505603985056,5.0
2428,"Faculty, The ",Horror|Sci-Fi,1998,513.0,1.0,2.7777777777777777,5.0
2429,Mighty Joe Young ,Adventure|Children's|Drama,1998,180.0,1.0,2.827777777777778,5.0
2430,Mighty Joe Young ,Adventure|Children's|Drama,1949,144.0,1.0,3.111111111111111,5.0
2431,Patch Adams ,Comedy|Drama,1998,474.0,1.0,3.1371308016877637,5.0
2432,Stepmom ,Drama,1998,146.0,1.0,3.136986301369863,5.0
2433,"Civil Action, A ",Drama,1998,612.0,1.0,3.3594771241830066,5.0
2434,Down in the Delta ,Drama,1998,60.0,2.0,3.6333333333333333,5.0
2435,Hurlyburly ,Drama,1998,99.0,1.0,3.080808080808081,5.0
2436,Tea with Mussolini ,Comedy,1999,122.0,1.0,3.5901639344262297,5.0
2437,Wilde ,Drama,1997,85.0,1.0,3.6470588235294117,5.0
2438,Outside Ozona ,Drama|Thriller,1998,1.0,4.0,4.0,4.0
2439,Affliction ,Drama,1997,198.0,1.0,3.611111111111111,5.0
2440,Another Day in Paradise ,Drama,1998,47.0,1.0,3.3617021276595747,5.0
2441,"Hi-Lo Country, The ",Drama|Western,1998,26.0,1.0,3.0384615384615383,5.0
2442,Hilary and Jackie ,Drama,1998,160.0,1.0,3.825,5.0
2443,Playing by Heart ,Drama|Romance,1998,126.0,1.0,3.5952380952380953,5.0
2444,24 7: Twenty Four Seven ,Comedy|Drama,1997,5.0,3.0,4.0,5.0
2445,At First Sight ,Drama,1999,74.0,1.0,2.7972972972972974,5.0
2446,In Dreams ,Thriller,1999,63.0,1.0,2.5396825396825395,5.0
2447,Varsity Blues ,Comedy|Drama,1999,266.0,1.0,3.0601503759398496,5.0
2448,Virus ,Horror|Sci-Fi,1999,189.0,1.0,2.3492063492063493,5.0
2449,"Garbage Pail Kids Movie, The ",Adventure|Children's,1987,32.0,1.0,1.53125,4.0
2450,Howard the Duck ,Adventure|Children's|Sci-Fi,1986,434.0,1.0,2.0990783410138247,5.0
2451,"Gate, The ",Horror,1987,113.0,1.0,2.646017699115044,5.0
2452,"Gate II: Trespassers, The ",Horror,1990,19.0,1.0,1.6842105263157894,5.0
2453,"Boy Who Could Fly, The ",Drama|Fantasy,1986,176.0,1.0,3.25,5.0
2454,"Fly, The ",Horror|Sci-Fi,1958,480.0,1.0,3.3583333333333334,5.0
2455,"Fly, The ",Horror|Sci-Fi,1986,1071.0,1.0,3.4407096171802056,5.0
2456,"Fly II, The ",Horror|Sci-Fi,1989,284.0,1.0,2.313380281690141,5.0
2457,Running Scared ,Action|Comedy,1986,259.0,1.0,3.382239382239382,5.0
2458,Armed and Dangerous ,Comedy|Crime,1986,130.0,1.0,2.476923076923077,5.0
2459,"Texas Chainsaw Massacre, The ",Horror,1974,247.0,1.0,3.222672064777328,5.0
2460,"Texas Chainsaw Massacre 2, The ",Horror,1986,116.0,1.0,2.353448275862069,5.0
2461,Leatherface: Texas Chainsaw Massacre III ,Horror,1990,62.0,1.0,2.096774193548387,5.0
2462,"Return of the Texas Chainsaw Massacre, The ",Horror,1994,54.0,1.0,1.8333333333333333,5.0
2463,Ruthless People ,Comedy,1986,475.0,1.0,3.4610526315789474,5.0
2464,Trick or Treat ,Horror,1986,8.0,2.0,2.625,4.0
2465,Deadly Friend ,Horror,1986,42.0,1.0,2.0238095238095237,5.0
2466,Belizaire the Cajun ,Drama,1986,13.0,2.0,3.4615384615384617,5.0
2467,"Name of the Rose, The ",Mystery,1986,324.0,1.0,3.9012345679012346,5.0
2468,Jumpin' Jack Flash ,Action|Comedy|Romance|Thriller,1986,374.0,1.0,2.770053475935829,5.0
2469,Peggy Sue Got Married ,Comedy|Romance,1986,506.0,1.0,3.2766798418972334,5.0
2470,Crocodile Dundee ,Adventure|Comedy,1986,912.0,1.0,3.4265350877192984,5.0
2471,Crocodile Dundee II ,Adventure|Comedy,1988,414.0,1.0,2.6280193236714977,5.0
2472,Tough Guys ,Comedy,1986,93.0,1.0,2.978494623655914,5.0
2473,Soul Man ,Comedy,1986,193.0,1.0,2.4093264248704664,5.0
2474,"Color of Money, The ",Drama,1986,343.0,1.0,3.4606413994169096,5.0
2475,52 Pick-Up ,Action|Mystery|Thriller,1986,140.0,1.0,3.3,5.0
2476,Heartbreak Ridge ,Action|War,1986,300.0,1.0,3.3466666666666667,5.0
2477,Firewalker ,Adventure,1986,42.0,1.0,2.2857142857142856,4.0
2478,Three Amigos! ,Comedy|Western,1986,569.0,1.0,3.117750439367311,5.0
2479,Gloria ,Drama|Thriller,1999,44.0,1.0,2.272727272727273,5.0
2480,Dry Cleaning (Nettoyage а sec) ,Drama,1997,2.0,4.0,4.5,5.0
2481,My Name Is Joe ,Drama|Romance,1998,35.0,1.0,3.6,5.0
2482,Still Crazy ,Comedy|Romance,1998,30.0,1.0,3.3333333333333335,5.0
2483,"Day of the Beast, The (El Dнa de la bestia) ",Comedy|Horror|Thriller,1995,25.0,1.0,2.92,5.0
2484,Tinseltown ,Comedy,1998,1.0,2.0,2.0,2.0
2485,She's All That ,Comedy|Romance,1999,410.0,1.0,3.051219512195122,5.0
2486,24-hour Woman ,Drama,1998,9.0,1.0,1.7777777777777777,3.0
2487,"Blood, Guts, Bullets and Octane ",Action|Comedy,1998,7.0,1.0,2.4285714285714284,4.0
2488,Peeping Tom ,Drama|Horror|Thriller,1960,85.0,1.0,3.8588235294117648,5.0
2489,Spanish Fly ,Drama,1998,0.0,,,
2490,Payback ,Action|Thriller,1999,773.0,1.0,3.5058214747736094,5.0
2491,Simply Irresistible ,Comedy|Romance,1999,115.0,1.0,2.739130434782609,5.0
2492,20 Dates ,Comedy,1998,139.0,1.0,2.856115107913669,5.0
2493,"Harmonists, The ",Drama,1997,28.0,1.0,4.142857142857143,5.0
2494,"Last Days, The ",Documentary,1998,27.0,1.0,4.0,5.0
2495,"Fantastic Planet, The (La Planиte sauvage) ",Animation|Sci-Fi,1973,98.0,1.0,3.6020408163265305,5.0
2496,Blast from the Past ,Comedy|Romance,1999,360.0,1.0,3.363888888888889,5.0
2497,Message in a Bottle ,Romance,1999,170.0,1.0,2.835294117647059,5.0
2498,My Favorite Martian ,Comedy|Sci-Fi,1999,123.0,1.0,2.3333333333333335,5.0
2499,God Said 'Ha!' ,Comedy,1998,52.0,1.0,3.5384615384615383,5.0
2500,Jawbreaker ,Comedy,1999,119.0,1.0,2.596638655462185,5.0
2501,October Sky ,Drama,1999,588.0,1.0,4.137755102040816,5.0
2502,Office Space ,Comedy|Romance,1999,872.0,1.0,3.8211009174311927,5.0
2503,"Apple, The  ",Drama,1998,9.0,4.0,4.666666666666667,5.0
2504,200 Cigarettes ,Comedy|Drama,1999,181.0,1.0,2.883977900552486,5.0
2505,8MM ,Thriller,1999,272.0,1.0,2.863970588235294,5.0
2506,"Other Sister, The ",Comedy|Drama|Romance,1999,163.0,1.0,3.3435582822085887,5.0
2507,Breakfast of Champions ,Comedy,1999,54.0,1.0,2.9814814814814814,5.0
2508,"Breaks, The ",Drama,1999,0.0,,,
2509,Eight Days a Week ,Comedy,1997,18.0,1.0,2.7777777777777777,4.0
2510,Just the Ticket ,Comedy|Romance,1999,3.0,3.0,3.6666666666666665,4.0
2511,"Long Goodbye, The ",Crime,1973,82.0,2.0,3.8658536585365852,5.0
2512,"Ballad of Narayama, The (Narayama Bushiko) ",Drama,1982,19.0,1.0,3.9473684210526314,5.0
2513,Pet Sematary ,Horror,1989,305.0,1.0,2.960655737704918,5.0
2514,Pet Sematary II ,Horror,1992,116.0,1.0,2.060344827586207,5.0
2515,Children of the Corn II: The Final Sacrifice ,Horror,1993,52.0,1.0,1.7884615384615385,4.0
2516,Children of the Corn III ,Horror,1994,45.0,1.0,1.8444444444444446,4.0
2517,Christine ,Horror,1983,273.0,1.0,3.062271062271062,5.0
2518,Night Shift ,Comedy,1982,294.0,1.0,3.4727891156462585,5.0
2519,House on Haunted Hill ,Horror,1958,96.0,1.0,3.2291666666666665,5.0
2520,Airport ,Drama,1970,179.0,1.0,3.1452513966480447,5.0
2521,Airport 1975 ,Drama,1974,84.0,1.0,2.630952380952381,5.0
2522,Airport '77 ,Drama,1977,79.0,1.0,2.3544303797468356,5.0
2523,Rollercoaster ,Drama|Thriller,1977,42.0,1.0,2.3095238095238093,4.0
2524,"Towering Inferno, The ",Action|Drama,1974,266.0,1.0,3.018796992481203,5.0
2525,Alligator ,Action|Horror|Sci-Fi,1980,153.0,1.0,2.235294117647059,5.0
2526,Meteor ,Sci-Fi,1979,131.0,1.0,2.366412213740458,5.0
2527,Westworld ,Action|Sci-Fi|Thriller|Western,1973,636.0,1.0,3.4213836477987423,5.0
2528,Logan's Run ,Action|Adventure|Sci-Fi,1976,626.0,1.0,3.4696485623003195,5.0
2529,Planet of the Apes ,Action|Sci-Fi,1968,1162.0,1.0,3.712564543889845,5.0
2530,Beneath the Planet of the Apes ,Action|Sci-Fi,1970,365.0,1.0,2.9452054794520546,5.0
2531,Battle for the Planet of the Apes ,Action|Sci-Fi,1973,312.0,1.0,2.8333333333333335,5.0
2532,Conquest of the Planet of the Apes ,Action|Sci-Fi,1972,358.0,1.0,2.8435754189944134,5.0
2533,Escape from the Planet of the Apes ,Action|Sci-Fi,1971,463.0,1.0,3.041036717062635,5.0
2534,Avalanche ,Action,1978,17.0,1.0,2.5294117647058822,3.0
2535,Earthquake ,Action,1974,119.0,1.0,2.8487394957983194,5.0
2536,"Concorde: Airport '79, The ",Drama,1979,37.0,1.0,1.8918918918918919,4.0
2537,Beyond the Poseidon Adventure ,Adventure,1979,34.0,1.0,1.9411764705882353,4.0
2538,Dancemaker ,Documentary,1998,5.0,1.0,3.6,5.0
2539,Analyze This ,Comedy,1999,616.0,1.0,3.3944805194805197,5.0
2540,"Corruptor, The ",Action|Crime|Drama|Thriller,1999,156.0,1.0,3.032051282051282,5.0
2541,Cruel Intentions ,Drama,1999,559.0,1.0,3.221824686940966,5.0
2542,"Lock, Stock & Two Smoking Barrels ",Comedy|Crime|Thriller,1998,625.0,1.0,3.8976,5.0
2543,Six Ways to Sunday ,Comedy,1997,2.0,3.0,3.5,4.0
2544,"School of Flesh, The (L' Йcole de la chair) ",Drama,1998,18.0,1.0,2.7777777777777777,4.0
2545,Relax... It's Just Sex ,Comedy,1998,12.0,1.0,2.8333333333333335,5.0
2546,"Deep End of the Ocean, The ",Drama,1999,169.0,1.0,2.940828402366864,5.0
2547,Harvest ,Drama,1998,0.0,,,
2548,"Rage: Carrie 2, The ",Horror,1999,105.0,1.0,2.2285714285714286,5.0
2549,Wing Commander ,Action|Sci-Fi,1999,175.0,1.0,2.2285714285714286,5.0
2550,"Haunting, The ",Horror|Thriller,1963,183.0,1.0,3.5027322404371586,5.0
2551,Dead Ringers ,Drama|Thriller,1988,189.0,1.0,3.291005291005291,5.0
2552,My Boyfriend's Back ,Comedy,1993,37.0,1.0,2.2162162162162162,5.0
2553,Village of the Damned ,Horror|Sci-Fi|Thriller,1960,219.0,1.0,3.356164383561644,5.0
2554,Children of the Damned ,Horror|Sci-Fi|Thriller,1963,136.0,1.0,3.176470588235294,5.0
2555,Baby Geniuses ,Comedy,1999,164.0,1.0,1.701219512195122,5.0
2556,Telling You ,Comedy|Drama|Romance,1998,1.0,3.0,3.0,3.0
2557,I Stand Alone (Seul contre tous) ,Drama,1998,5.0,1.0,3.4,5.0
2558,Forces of Nature ,Comedy|Romance,1999,235.0,1.0,2.74468085106383,5.0
2559,"King and I, The ",Animation|Children's,1999,27.0,1.0,2.5925925925925926,5.0
2560,Ravenous ,Drama|Horror,1999,171.0,1.0,3.111111111111111,5.0
2561,True Crime ,Crime|Thriller,1999,131.0,1.0,3.0381679389312977,5.0
2562,Bandits ,Drama,1997,9.0,1.0,3.7777777777777777,5.0
2563,Beauty ,Drama,1998,1.0,3.0,3.0,3.0
2564,"Empty Mirror, The ",Drama,1999,0.0,,,
2565,"King and I, The ",Musical,1956,372.0,1.0,3.954301075268817,5.0
2566,Doug's 1st Movie ,Animation|Children's,1999,40.0,1.0,2.425,5.0
2567,EDtv ,Comedy,1999,302.0,1.0,3.2019867549668874,5.0
2568,"Mod Squad, The ",Action|Crime,1999,214.0,1.0,2.107476635514019,5.0
2569,Among Giants ,Drama|Romance,1998,9.0,2.0,3.7777777777777777,5.0
2570,"Walk on the Moon, A ",Drama|Romance,1999,102.0,1.0,3.5980392156862746,5.0
2571,"Matrix, The ",Action|Sci-Fi|Thriller,1999,2590.0,1.0,4.315830115830116,5.0
2572,10 Things I Hate About You ,Comedy|Romance,1999,700.0,1.0,3.422857142857143,5.0
2573,Tango ,Drama,1998,48.0,1.0,3.4166666666666665,5.0
2574,"Out-of-Towners, The ",Comedy,1999,199.0,1.0,2.6683417085427137,5.0
2575,"Dreamlife of Angels, The (La Vie rкvйe des anges) ",Drama,1998,141.0,1.0,4.0,5.0
2576,"Love, etc. ",Drama,1996,3.0,1.0,2.0,3.0
2577,Metroland ,Comedy|Drama,1997,28.0,2.0,3.2857142857142856,5.0
2578,"Sticky Fingers of Time, The ",Sci-Fi,1997,4.0,3.0,3.5,4.0
2579,Following ,Drama,1998,29.0,1.0,3.793103448275862,5.0
2580,Go ,Crime,1999,723.0,1.0,3.854771784232365,5.0
2581,Never Been Kissed ,Comedy|Romance,1999,624.0,1.0,3.168269230769231,5.0
2582,Twin Dragons (Shuang long hui) ,Action|Comedy,1992,66.0,1.0,3.106060606060606,5.0
2583,Cookie's Fortune ,Mystery,1999,235.0,1.0,3.608510638297872,5.0
2584,Foolish ,Comedy,1999,1.0,3.0,3.0,3.0
2585,"Lovers of the Arctic Circle, The (Los Amantes del Cнrculo Polar) ",Drama|Romance,1998,48.0,1.0,3.8541666666666665,5.0
2586,"Goodbye, Lover ",Comedy|Crime|Thriller,1999,25.0,1.0,2.96,5.0
2587,Life ,Comedy,1999,102.0,1.0,2.9607843137254903,5.0
2588,Clubland ,Drama,1998,0.0,,,
2589,Friends & Lovers ,Comedy|Drama|Romance,1999,64.0,1.0,2.734375,5.0
2590,Hideous Kinky ,Drama,1998,48.0,1.0,3.0416666666666665,5.0
2591,Jeanne and the Perfect Guy (Jeanne et le garзon formidable) ,Comedy|Romance,1998,2.0,1.0,2.0,3.0
2592,"Joyriders, The ",Drama,1999,1.0,3.0,3.0,3.0
2593,"Monster, The (Il Mostro) ",Comedy,1994,35.0,1.0,3.7142857142857144,5.0
2594,Open Your Eyes (Abre los ojos) ,Drama|Romance|Sci-Fi,1997,62.0,1.0,3.9516129032258065,5.0
2595,Photographer  ,Documentary,1998,0.0,,,
2596,SLC Punk! ,Comedy|Drama,1998,139.0,1.0,3.618705035971223,5.0
2597,Lost & Found ,Comedy|Romance,1999,64.0,1.0,2.609375,5.0
2598,Pushing Tin ,Comedy,1999,533.0,1.0,3.016885553470919,5.0
2599,Election ,Comedy,1999,1522.0,1.0,3.9303547963206307,5.0
2600,eXistenZ ,Action|Sci-Fi|Thriller,1999,410.0,1.0,3.2560975609756095,5.0
2601,"Little Bit of Soul, A ",Comedy,1998,0.0,,,
2602,Mighty Peking Man (Hsing hsing wang) ,Adventure|Sci-Fi,1977,6.0,1.0,2.8333333333333335,4.0
2603,Nф ,Drama,1998,0.0,,,
2604,Let it Come Down: The Life of Paul Bowles ,Documentary,1998,0.0,,,
2605,Entrapment ,Crime|Thriller,1999,777.0,1.0,3.168597168597169,5.0
2606,Idle Hands ,Comedy|Horror,1999,207.0,1.0,2.7246376811594204,5.0
2607,Get Real ,Drama,1998,68.0,1.0,4.088235294117647,5.0
2608,Heaven ,Thriller,1998,5.0,2.0,2.6,3.0
2609,"King of Masks, The (Bian Lian) ",Drama,1996,67.0,1.0,4.223880597014926,5.0
2610,Three Seasons ,Drama,1999,41.0,1.0,3.8780487804878048,5.0
2611,"Winslow Boy, The ",Drama,1998,146.0,1.0,3.910958904109589,5.0
2612,Mildred Pierce ,Drama,1945,136.0,2.0,4.088235294117647,5.0
2613,Night of the Comet ,Action|Horror|Sci-Fi,1984,281.0,1.0,3.096085409252669,5.0
2614,Chopping Mall (a.k.a. Killbots) ,Action|Horror|Sci-Fi,1986,44.0,1.0,1.9318181818181819,4.0
2615,My Science Project ,Adventure|Sci-Fi,1985,189.0,1.0,3.0105820105820107,5.0
2616,Dick Tracy ,Action|Crime,1990,624.0,1.0,2.6826923076923075,5.0
2617,"Mummy, The ",Action|Adventure|Horror|Thriller,1999,1007.0,1.0,3.3217477656405165,5.0
2618,"Castle, The ",Comedy,1997,46.0,1.0,3.891304347826087,5.0
2619,Mascara ,Drama,1999,1.0,3.0,3.0,3.0
2620,This Is My Father ,Drama|Romance,1998,36.0,2.0,3.6944444444444446,5.0
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) ,Drama|Romance,1998,69.0,1.0,3.652173913043478,5.0
2622,"Midsummer Night's Dream, A ",Comedy|Fantasy,1999,415.0,1.0,3.3493975903614457,5.0
2623,Trippin' ,Comedy,1999,4.0,1.0,2.75,4.0
2624,After Life ,Drama,1998,102.0,1.0,4.088235294117647,5.0
2625,Black Mask (Hak hap) ,Action,1996,66.0,1.0,3.0757575757575757,5.0
2626,Edge of Seventeen ,Comedy|Drama|Romance,1998,35.0,1.0,3.5714285714285716,5.0
2627,Endurance ,Documentary|Drama,1998,14.0,2.0,3.4285714285714284,5.0
2628,Star Wars: Episode I - The Phantom Menace ,Action|Adventure|Fantasy|Sci-Fi,1999,2250.0,1.0,3.409777777777778,5.0
2629,"Love Letter, The ",Comedy|Romance,1999,144.0,1.0,2.75,5.0
2630,Besieged (L' Assedio) ,Drama,1998,41.0,1.0,3.5121951219512195,5.0
2631,Frogs for Snakes ,Comedy|Film-Noir|Thriller,1998,5.0,1.0,2.0,3.0
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) ",Drama,1965,11.0,1.0,3.272727272727273,5.0
2633,"Mummy, The ",Horror|Romance,1932,162.0,1.0,3.537037037037037,5.0
2634,"Mummy, The ",Horror,1959,93.0,1.0,3.247311827956989,5.0
2635,"Mummy's Curse, The ",Horror,1944,31.0,1.0,3.032258064516129,5.0
2636,"Mummy's Ghost, The ",Horror,1944,13.0,1.0,2.4615384615384617,4.0
2637,"Mummy's Hand, The ",Horror,1940,33.0,1.0,2.6666666666666665,5.0
2638,"Mummy's Tomb, The ",Horror,1942,36.0,1.0,2.8333333333333335,5.0
2639,Mommie Dearest ,Drama,1981,163.0,1.0,3.2024539877300615,5.0
2640,Superman ,Action|Adventure|Sci-Fi,1978,1222.0,1.0,3.536824877250409,5.0
2641,Superman II ,Action|Adventure|Sci-Fi,1980,846.0,1.0,3.1643026004728134,5.0
2642,Superman III ,Action|Adventure|Sci-Fi,1983,511.0,1.0,2.336594911937378,5.0
2643,Superman IV: The Quest for Peace ,Action|Adventure|Sci-Fi,1987,332.0,1.0,1.8885542168674698,5.0
2644,Dracula ,Horror,1931,238.0,1.0,3.827731092436975,5.0
2645,Dracula ,Horror,1958,102.0,1.0,3.343137254901961,5.0
2646,House of Dracula ,Horror,1945,39.0,1.0,2.871794871794872,5.0
2647,House of Frankenstein ,Horror,1944,52.0,1.0,3.1923076923076925,5.0
2648,Frankenstein ,Horror,1931,406.0,1.0,3.9753694581280787,5.0
2649,Son of Frankenstein ,Horror,1939,65.0,1.0,3.3230769230769233,5.0
2650,"Ghost of Frankenstein, The ",Horror,1942,33.0,1.0,2.757575757575758,5.0
2651,Frankenstein Meets the Wolf Man ,Horror,1943,82.0,1.0,3.1463414634146343,5.0
2652,"Curse of Frankenstein, The ",Horror,1957,51.0,1.0,2.9215686274509802,5.0
2653,Son of Dracula ,Horror,1943,42.0,1.0,2.761904761904762,5.0
2654,"Wolf Man, The ",Horror,1941,134.0,1.0,3.7611940298507465,5.0
2655,Howling II: Your Sister Is a Werewolf ,Horror,1985,47.0,1.0,1.7659574468085106,5.0
2656,Tarantula ,Horror|Sci-Fi,1955,62.0,1.0,2.774193548387097,5.0
2657,"Rocky Horror Picture Show, The ",Comedy|Horror|Musical|Sci-Fi,1975,1233.0,1.0,3.291159772911598,5.0
2658,"Flying Saucer, The ",Sci-Fi,1950,11.0,1.0,3.090909090909091,5.0
2659,It Came from Hollywood ,Comedy|Documentary,1982,46.0,1.0,3.1739130434782608,5.0
2660,"Thing From Another World, The ",Sci-Fi,1951,135.0,1.0,3.8962962962962964,5.0
2661,It Came from Outer Space ,Sci-Fi,1953,94.0,1.0,3.3617021276595747,5.0
