ID,Gender,Age,Occupation,Zip,reviews,min_rating,avr_rating,max_rating
3936,F,35-44,programmer,01464,34,1,4.352941176470588,5
3937,M,56+,artist,92020,73,1,4.273972602739726,5
3938,M,25-34,artist,92711-0571,94,2,4.170212765957447,5
3939,M,45-49,executive/managerial,91405,24,2,3.7083333333333335,5
3940,M,35-44,writer,32708,492,1,3.680894308943089,5
3941,M,45-49,technician/engineer,40031,50,1,3.02,5
3942,M,18-24,college/grad student,49855,606,1,2.655115511551155,5
3943,F,35-44,executive/managerial,98074,65,2,4.2153846153846155,5
3944,F,35-44,self-employed,80401,50,2,3.54,5
3945,F,45-49,academic/educator,96778,531,1,3.4237288135593222,5
3946,F,25-34,programmer,22207,264,1,3.734848484848485,5
3947,M,25-34,other,90019,102,1,4.117647058823529,5
3948,F,45-49,programmer,61554,102,1,3.372549019607843,5
3949,M,45-49,other,44266,74,2,3.824324324324324,5
3950,M,25-34,college/grad student,60056,70,1,3.2714285714285714,5
3951,F,18-24,college/grad student,60014,196,1,3.5969387755102042,5
3952,F,45-49,academic/educator,12449,58,2,3.896551724137931,5
3953,M,25-34,programmer,55117,234,1,3.6153846153846154,5
3954,M,18-24,college/grad student,32601,43,2,3.441860465116279,5
3955,M,35-44,other,12831,152,1,3.4407894736842106,5
3956,M,25-34,other,94930-2010,33,1,3.909090909090909,5
3957,M,35-44,lawyer,40242,351,1,3.883190883190883,5
3958,M,45-49,executive/managerial,46112,164,1,3.6402439024390243,5
3959,F,45-49,academic/educator,03768,25,1,2.64,5
3960,F,35-44,sales/marketing,55014,28,1,4.178571428571429,5
3961,M,25-34,academic/educator,45230,230,1,3.4956521739130433,5
3962,F,56+,other,98115,70,1,3.4714285714285715,5
3963,M,50-55,writer,30030,457,1,4.0262582056892775,5
3964,M,56+,self-employed,66502,64,2,3.875,5
3965,M,18-24,lawyer,65202,290,1,3.8482758620689657,5
3966,M,25-34,other,30096,53,1,3.7358490566037736,5
3967,F,18-24,artist,13603,446,1,2.7219730941704037,5
3968,M,25-34,artist,02903,85,1,3.7176470588235295,5
3969,M,56+,executive/managerial,12345,20,2,3.5,5
3970,F,25-34,artist,02903,253,1,3.316205533596838,5
3971,F,18-24,college/grad student,80228,368,1,3.483695652173913,5
3972,F,25-34,doctor/health care,23229,25,1,3.52,5
3973,M,25-34,executive/managerial,60614,91,1,3.67032967032967,5
3974,M,35-44,other,30741,123,1,3.845528455284553,5
3975,F,25-34,customer service,43229,92,1,3.6630434782608696,5
3976,F,25-34,other,44107,299,1,3.6254180602006687,5
3977,M,35-44,sales/marketing,22180,30,1,3.8666666666666667,5
3978,M,35-44,retired,78252,132,2,4.416666666666667,5
3979,F,50-55,homemaker,59072,97,1,4.144329896907217,5
3980,M,25-34,college/grad student,66762,40,2,2.95,5
3981,F,45-49,other,97701,217,1,3.557603686635945,5
3982,M,56+,retired,95929,82,1,3.597560975609756,5
3983,M,25-34,other,30606,130,1,3.3846153846153846,5
3984,M,25-34,executive/managerial,75089,65,1,3.6615384615384614,5
3985,M,45-49,self-employed,01880,331,1,3.583081570996979,5
3986,M,25-34,executive/managerial,33324,50,2,3.9,5
3987,F,18-24,college/grad student,01742,46,1,3.217391304347826,5
3988,F,25-34,sales/marketing,60647,204,1,3.6862745098039214,5
3989,M,50-55,programmer,30030,226,1,4.0,5
3990,M,25-34,self-employed,17350,85,2,3.9411764705882355,5
3991,M,25-34,executive/managerial,33309,47,1,3.4893617021276597,5
3992,M,25-34,college/grad student,32653,449,2,3.7906458797327396,5
3993,M,25-34,other,22015,351,1,3.0997150997150995,5
3994,M,50-55,executive/managerial,43081,187,1,4.037433155080214,5
3995,M,35-44,technician/engineer,22810,163,1,3.5828220858895707,5
3996,M,18-24,sales/marketing,32825,112,2,4.133928571428571,5
3997,M,35-44,technician/engineer,45255,315,1,3.5396825396825395,5
3998,M,45-49,other,74354,324,1,2.845679012345679,5
3999,M,35-44,technician/engineer,30701,742,1,3.1307277628032346,5
4000,M,35-44,executive/managerial,08876,65,1,3.830769230769231,5
4001,F,25-34,academic/educator,01860,434,1,3.3963133640552994,5
4002,M,45-49,self-employed,20880,59,2,3.7966101694915255,5
4003,M,56+,retired,46143,42,2,3.8095238095238093,5
4004,M,50-55,other,21050,128,1,2.671875,5
4005,M,35-44,executive/managerial,12110,240,1,3.808333333333333,5
4006,M,Under 18,executive/managerial,48038,210,1,3.566666666666667,5
4007,M,35-44,programmer,88005,544,1,2.886029411764706,5
4008,M,18-24,academic/educator,92802,24,1,2.8333333333333335,5
4009,M,18-24,executive/managerial,44039,309,1,2.912621359223301,5
4010,M,25-34,sales/marketing,94533,24,3,3.5833333333333335,5
4011,M,25-34,technician/engineer,85210,51,1,3.4705882352941178,5
4012,M,18-24,college/grad student,49503-1313,47,1,3.4893617021276597,5
4013,M,25-34,academic/educator,77803,224,1,2.8839285714285716,5
4014,M,25-34,other,48316-5601,225,1,3.7244444444444444,5
4015,F,45-49,clerical/admin,75605,104,1,3.6153846153846154,5
4016,M,50-55,other,33901,678,1,3.010324483775811,5
4017,M,25-34,sales/marketing,17972,39,1,3.4615384615384617,5
4018,F,45-49,writer,75214,145,1,3.6758620689655173,5
4019,M,35-44,technician/engineer,54601,25,3,3.96,5
4020,M,25-34,doctor/health care,77034,84,1,3.4285714285714284,5
4021,M,50-55,writer,95236,765,1,3.8248366013071897,5
4022,M,35-44,sales/marketing,53403,416,1,3.0649038461538463,5
4023,F,35-44,homemaker,32404,87,1,3.1264367816091956,5
4024,M,25-34,customer service,45011,252,1,3.1547619047619047,5
4025,F,56+,doctor/health care,77018,28,1,3.9285714285714284,5
4026,M,25-34,executive/managerial,68164,300,1,3.3833333333333333,5
4027,F,25-34,executive/managerial,12533,51,2,4.352941176470588,5
4028,M,25-34,college/grad student,02140,537,1,3.4990689013035383,5
4029,F,56+,clerical/admin,21114,77,2,3.896103896103896,5
4030,M,35-44,executive/managerial,89128,124,2,3.467741935483871,5
4031,M,25-34,other,42445,51,1,4.0588235294117645,5
4032,M,25-34,programmer,56301,153,1,4.281045751633987,5
4033,M,25-34,doctor/health care,43551,662,1,3.7673716012084593,5
4034,M,25-34,other,21113,108,1,4.324074074074074,5
4035,M,18-24,college/grad student,45251,57,1,4.035087719298246,5
4036,M,25-34,academic/educator,46530,126,1,3.4365079365079363,5
4037,M,50-55,self-employed,80206,53,1,3.811320754716981,5
4038,M,50-55,doctor/health care,11510-2001,23,3,4.0,5
4039,M,25-34,self-employed,97401,53,1,3.9245283018867925,5
4040,M,25-34,writer,75006,186,1,3.0053763440860215,5
4041,M,18-24,clerical/admin,48005,844,1,3.3175355450236967,5
4042,M,35-44,scientist,94002,446,1,3.3542600896860986,5
4043,F,25-34,scientist,94002,133,1,3.6466165413533833,5
4044,F,35-44,clerical/admin,95826,62,2,4.225806451612903,5
4045,M,56+,retired,40511,44,1,3.522727272727273,5
4046,M,45-49,technician/engineer,53545,37,1,3.5675675675675675,5
4047,M,18-24,college/grad student,30606,45,2,4.288888888888889,5
4048,F,35-44,academic/educator,89431,729,1,3.7544581618655695,5
4049,M,45-49,lawyer,33133,375,1,3.32,5
4050,M,35-44,doctor/health care,60061,168,2,4.2976190476190474,5
4051,M,18-24,sales/marketing,01604,100,1,2.91,5
4052,M,25-34,artist,43551,34,1,4.235294117647059,5
4053,M,25-34,tradesman/craftsman,36264,500,1,3.47,5
4054,M,35-44,clerical/admin,68122,616,1,3.663961038961039,5
4055,M,50-55,other,98826,407,1,2.8574938574938575,5
4056,M,Under 18,K-12 student,28270,22,1,2.3181818181818183,5
4057,M,35-44,doctor/health care,18249,38,1,3.526315789473684,5
4058,M,25-34,doctor/health care,73118,503,1,3.405566600397614,5
4059,M,25-34,sales/marketing,80232,45,1,3.111111111111111,5
4060,M,25-34,tradesman/craftsman,55412,256,2,3.8515625,5
4061,M,50-55,doctor/health care,32726,38,1,3.236842105263158,5
4062,M,25-34,executive/managerial,60559,322,1,3.437888198757764,5
4063,F,35-44,academic/educator,29070,59,1,3.8983050847457625,5
4064,M,45-49,other,20851,1009,1,3.0822596630327057,5
4065,F,45-49,customer service,48341,21,2,4.190476190476191,5
4066,M,25-34,other,19010,95,1,3.168421052631579,5
4067,M,45-49,writer,91607,80,1,2.95,5
4068,M,56+,clerical/admin,89185,20,3,4.15,5
4069,M,35-44,scientist,19406,31,1,3.870967741935484,5
4070,M,25-34,scientist,93107,135,1,3.6074074074074076,5
4071,M,25-34,technician/engineer,33823,111,2,3.954954954954955,5
4072,M,50-55,doctor/health care,93111,254,1,3.6968503937007875,5
4073,M,25-34,doctor/health care,70003,24,2,3.75,5
4074,M,35-44,doctor/health care,78746,26,1,3.9615384615384617,5
4075,M,25-34,self-employed,47901,54,2,3.8333333333333335,5
4076,M,25-34,technician/engineer,55344,48,2,4.020833333333333,5
4077,F,35-44,artist,22030,227,1,3.8898678414096914,5
4078,M,25-34,scientist,28226,266,1,3.3909774436090228,5
4079,M,35-44,technician/engineer,26505,433,1,3.766743648960739,5
4080,M,35-44,academic/educator,48912,83,2,4.180722891566265,5
4081,M,18-24,programmer,19403,51,1,4.0,5
4082,M,25-34,writer,79912,123,1,3.951219512195122,5
4083,M,56+,sales/marketing,92630,766,1,2.9595300261096606,5
4084,M,56+,retired,14215,168,1,4.339285714285714,5
4085,F,25-34,doctor/health care,79416,829,1,3.6103739445114598,5
4086,F,Under 18,K-12 student,55391,318,1,4.487421383647798,5
4087,M,Under 18,college/grad student,63376,60,1,2.9833333333333334,5
4088,M,25-34,clerical/admin,77057,403,1,3.2853598014888337,5
4089,M,25-34,executive/managerial,79416,702,1,3.7564102564102564,5
4090,M,56+,doctor/health care,77379,203,1,3.8078817733990147,5
4091,M,25-34,technician/engineer,55410,104,1,3.451923076923077,5
4092,F,25-34,other,19063,72,2,4.152777777777778,5
4093,M,25-34,college/grad student,70806,157,2,4.343949044585988,5
4094,M,25-34,technician/engineer,49017,270,1,4.17037037037037,5
4095,M,25-34,other,10013,62,1,3.7903225806451615,5
4096,M,25-34,scientist,60004,239,1,3.3430962343096233,5
4097,M,25-34,executive/managerial,63366,30,1,3.7333333333333334,5
4098,M,35-44,executive/managerial,53150,114,1,3.8596491228070176,5
4099,M,35-44,technician/engineer,94954,129,1,3.744186046511628,5
4100,M,56+,doctor/health care,77096,28,3,4.142857142857143,5
4101,M,18-24,college/grad student,23233,95,1,3.6315789473684212,5
4102,M,Under 18,K-12 student,48655,89,1,2.7865168539325844,5
4103,M,18-24,self-employed,11211,146,1,3.5,5
4104,M,18-24,self-employed,42141,154,2,3.5259740259740258,5
4105,M,50-55,executive/managerial,34243,64,1,2.734375,4
4106,M,25-34,self-employed,95437,28,1,3.0,5
4107,F,25-34,other,23221,350,1,4.02,5
4108,M,35-44,technician/engineer,77536,32,3,4.34375,5
4109,M,35-44,clerical/admin,97202,25,1,3.48,5
4110,F,45-49,executive/managerial,41722,21,1,4.333333333333333,5
4111,M,25-34,scientist,32603,53,1,3.641509433962264,5
4112,M,45-49,tradesman/craftsman,47129,324,2,4.04320987654321,5
4113,M,35-44,technician/engineer,58503,33,1,3.515151515151515,5
4114,M,35-44,sales/marketing,48187,200,1,3.8,5
4115,M,25-34,scientist,99353,517,1,3.8065764023210833,5
4116,M,35-44,executive/managerial,07040,363,1,3.793388429752066,5
4117,M,18-24,college/grad student,43551,204,1,4.088235294117647,5
4118,M,25-34,clerical/admin,91221,207,1,4.06280193236715,5
4119,M,50-55,academic/educator,39401,54,1,3.537037037037037,5
4120,M,25-34,self-employed,71118,48,1,3.375,5
4121,M,45-49,executive/managerial,08876,127,1,3.8818897637795278,5
4122,M,18-24,unemployed,82070,315,1,3.5428571428571427,5
4123,F,25-34,college/grad student,46807,106,2,3.311320754716981,5
4124,M,25-34,tradesman/craftsman,62330-1408,310,1,3.42258064516129,5
4125,M,35-44,artist,13676,45,1,2.8,5
4126,M,25-34,technician/engineer,53188,358,1,3.5139664804469275,5
4127,M,50-55,technician/engineer,16803,89,2,3.842696629213483,5
4128,M,35-44,doctor/health care,60025,50,1,4.0,5
4129,M,56+,lawyer,12144,29,1,4.0,5
4130,M,35-44,doctor/health care,48439,172,2,3.6802325581395348,5
4131,M,45-49,executive/managerial,97720,123,1,3.983739837398374,5
4132,M,25-34,technician/engineer,80112,132,1,3.856060606060606,5
4133,M,45-49,college/grad student,77009,118,1,3.1186440677966103,5
4134,F,45-49,programmer,85283,118,1,3.610169491525424,5
4135,M,Under 18,K-12 student,46321,66,2,4.242424242424242,5
4136,M,50-55,self-employed,60056,39,3,4.512820512820513,5
4137,M,25-34,executive/managerial,91941,85,1,3.9176470588235293,5
4138,M,25-34,executive/managerial,91423,64,2,3.96875,5
4139,M,56+,sales/marketing,40207,351,1,3.735042735042735,5
4140,M,25-34,other,32112,735,1,3.1578231292517005,5
4141,M,35-44,technician/engineer,95014,226,1,3.853982300884956,5
4142,M,56+,executive/managerial,01040,24,1,3.0416666666666665,5
4143,F,25-34,customer service,60441,24,1,4.458333333333333,5
4144,M,18-24,college/grad student,02451,140,1,3.3214285714285716,5
4145,F,50-55,academic/educator,78681,25,2,4.12,5
4146,M,35-44,technician/engineer,44301,25,1,4.12,5
4147,F,50-55,executive/managerial,02889,61,2,4.327868852459017,5
4148,F,35-44,executive/managerial,55021,94,2,3.8297872340425534,5
4149,M,35-44,academic/educator,32792,52,2,3.9615384615384617,5
4150,M,25-34,other,29672,403,1,3.3200992555831266,5
4151,M,45-49,writer,43201,36,2,3.6666666666666665,5
4152,M,25-34,sales/marketing,74114,158,1,3.670886075949367,5
4153,M,50-55,technician/engineer,16801,169,1,3.7159763313609466,5
4154,M,25-34,academic/educator,29440,23,3,4.434782608695652,5
4155,M,50-55,technician/engineer,85712,62,1,3.596774193548387,5
4156,M,56+,writer,95123,392,1,3.7806122448979593,5
4157,M,50-55,tradesman/craftsman,97321,56,1,3.3392857142857144,5
4158,F,Under 18,K-12 student,90039,23,1,3.782608695652174,5
4159,F,50-55,homemaker,01450,22,2,4.045454545454546,5
4160,M,35-44,writer,10027,120,1,3.2583333333333333,5
4161,M,45-49,other,90404,459,1,2.5163398692810457,5
4162,F,25-34,sales/marketing,23221,126,2,4.103174603174603,5
4163,M,56+,executive/managerial,08901,26,1,3.423076923076923,5
4164,M,35-44,academic/educator,50677,36,1,3.5833333333333335,5
4165,F,25-34,sales/marketing,94114,51,1,3.7254901960784315,5
4166,F,25-34,executive/managerial,75240,24,1,3.875,5
4167,M,25-34,writer,22032,465,1,3.6731182795698927,5
4168,F,45-49,doctor/health care,37766,100,2,4.37,5
4169,M,50-55,other,66048,2314,1,3.5518582541054453,5
4170,M,45-49,executive/managerial,53713,83,1,3.783132530120482,5
4171,M,56+,self-employed,79705,147,1,3.5374149659863945,5
4172,M,35-44,executive/managerial,19901,70,2,4.4714285714285715,5
4173,F,18-24,lawyer,29063,56,2,4.017857142857143,5
4174,F,35-44,clerical/admin,20110,40,2,4.075,5
4175,M,35-44,other,66204,92,1,3.9130434782608696,5
4176,M,45-49,executive/managerial,19008,22,3,4.636363636363637,5
4177,M,35-44,technician/engineer,90680,152,3,4.3355263157894735,5
4178,F,50-55,self-employed,08033,20,1,3.75,5
4179,F,35-44,writer,94949,161,3,4.490683229813665,5
4180,M,56+,retired,13502,82,1,3.4390243902439024,5
4181,F,25-34,executive/managerial,33177,129,1,3.10077519379845,5
4182,M,25-34,tradesman/craftsman,80903,46,2,4.1521739130434785,5
4183,M,25-34,academic/educator,91730,366,1,2.901639344262295,5
4184,M,50-55,executive/managerial,32114,26,1,3.1923076923076925,5
4185,M,25-34,sales/marketing,90274,52,1,3.3653846153846154,5
4186,M,25-34,executive/managerial,33308,640,1,2.8328125,5
4187,F,56+,writer,63026,67,2,4.522388059701493,5
4188,M,50-55,executive/managerial,74137,44,1,3.227272727272727,5
4189,M,35-44,sales/marketing,91364,33,3,4.575757575757576,5
4190,M,45-49,technician/engineer,89108,99,1,3.282828282828283,5
4191,F,45-49,scientist,55446,26,2,4.038461538461538,5
4192,M,35-44,technician/engineer,77521,20,2,2.95,5
4193,M,56+,retired,93907,261,1,3.6398467432950192,5
4194,M,18-24,college/grad student,60637,174,2,4.086206896551724,5
4195,F,56+,retired,95050,101,1,4.316831683168317,5
4196,M,35-44,sales/marketing,14221,29,2,3.6206896551724137,5
4197,F,45-49,academic/educator,18042,23,3,4.304347826086956,5
4198,M,18-24,college/grad student,80631,50,1,3.82,5
4199,F,25-34,homemaker,32712,47,1,3.851063829787234,5
4200,M,45-49,executive/managerial,10543,49,3,3.979591836734694,5
4201,F,25-34,other,65550,24,2,4.291666666666667,5
4202,M,25-34,executive/managerial,21234,23,1,3.652173913043478,5
4203,M,25-34,tradesman/craftsman,58270,145,1,3.924137931034483,5
4204,M,35-44,executive/managerial,06905,240,3,4.4,5
4205,F,25-34,scientist,87801,46,2,3.5434782608695654,5
4206,F,35-44,academic/educator,22947,47,3,4.319148936170213,5
4207,M,35-44,academic/educator,90731,247,2,4.246963562753036,5
4208,F,35-44,other,90403,48,1,4.0625,5
4209,M,56+,other,37363,23,1,3.608695652173913,5
4210,M,25-34,technician/engineer,85710,131,1,3.717557251908397,5
4211,M,45-49,customer service,77662,24,1,2.9583333333333335,5
4212,M,56+,tradesman/craftsman,56716,155,1,3.7096774193548385,5
4213,M,35-44,executive/managerial,63125,395,1,4.060759493670886,5
4214,F,25-34,other,20121,39,2,3.871794871794872,5
4215,M,25-34,executive/managerial,77006,289,1,4.003460207612457,5
4216,M,25-34,technician/engineer,01752,27,1,4.074074074074074,5
4217,M,18-24,college/grad student,18042,385,1,4.01038961038961,5
4218,M,50-55,technician/engineer,23233,101,1,3.5544554455445545,5
4219,M,35-44,technician/engineer,95125,111,1,3.7837837837837838,5
4220,M,35-44,other,97225,248,1,3.5201612903225805,5
4221,M,35-44,college/grad student,53818,89,1,4.146067415730337,5
4222,F,45-49,technician/engineer,55976,122,1,3.9508196721311477,5
4223,F,35-44,technician/engineer,60148,163,1,3.3496932515337425,5
4224,F,45-49,academic/educator,48198,337,1,3.8724035608308607,5
4225,F,25-34,clerical/admin,48197,129,1,3.6589147286821704,5
4226,F,35-44,doctor/health care,76021,37,2,3.7837837837837838,5
4227,M,25-34,unemployed,11414-2520,1222,1,2.7013093289689034,5
4228,M,50-55,tradesman/craftsman,20706,23,1,3.652173913043478,5
4229,M,35-44,technician/engineer,94010,63,1,3.634920634920635,5
4230,M,56+,retired,34235,21,3,3.9523809523809526,5
4231,F,50-55,tradesman/craftsman,20706,50,1,3.42,5
4232,F,35-44,writer,75287,52,1,3.826923076923077,5
4233,M,35-44,college/grad student,37917,134,2,3.7611940298507465,5
4234,F,45-49,clerical/admin,48130,159,1,3.8867924528301887,5
4235,M,50-55,artist,90029,126,1,3.7698412698412698,5
4236,F,25-34,clerical/admin,07960,51,1,4.098039215686274,5
4237,M,25-34,sales/marketing,77450,123,2,3.869918699186992,5
4238,M,35-44,self-employed,44691,819,1,3.4249084249084247,5
4239,M,50-55,executive/managerial,52402,68,2,4.117647058823529,5
4240,M,35-44,technician/engineer,55330,66,2,3.9393939393939394,5
4241,M,35-44,executive/managerial,11767,98,1,4.051020408163265,5
4242,M,50-55,executive/managerial,78704,131,1,3.8244274809160306,5
4243,M,56+,executive/managerial,32137,142,3,4.056338028169014,5
4244,M,35-44,technician/engineer,48146,20,2,3.55,5
4245,M,50-55,programmer,44286,92,1,3.630434782608696,5
4246,F,35-44,executive/managerial,48034,36,1,3.7777777777777777,5
4247,M,25-34,college/grad student,82601,76,1,3.1315789473684212,5
4248,M,25-34,college/grad student,26508,85,2,3.764705882352941,5
4249,F,18-24,technician/engineer,65203,103,1,3.233009708737864,5
4250,F,50-55,other,33313,327,1,3.923547400611621,5
4251,M,45-49,executive/managerial,60139,97,2,3.5670103092783507,5
4252,F,35-44,clerical/admin,28262,105,1,3.257142857142857,5
4253,M,45-49,lawyer,03301,338,1,3.4171597633136095,5
4254,M,25-34,technician/engineer,38654,24,3,4.416666666666667,5
4255,M,50-55,programmer,13041,41,2,4.121951219512195,5
4256,F,Under 18,artist,78945,27,2,3.8518518518518516,5
4257,M,50-55,self-employed,38122,139,1,3.2805755395683454,5
4258,M,25-34,technician/engineer,19711,400,1,3.715,5
4259,M,35-44,technician/engineer,45380,21,2,3.6666666666666665,5
4260,M,25-34,self-employed,59079,324,1,3.1450617283950617,5
4261,F,35-44,doctor/health care,07950,277,1,3.187725631768953,5
4262,F,35-44,doctor/health care,06512,38,2,3.6578947368421053,5
